iter	Logloss
178	0.08338205274
179	0.08331539981
180	0.08326440459
181	0.08325671764
182	0.08320676215
183	0.0831319942
184	0.08310564446
185	0.08305442144
186	0.08300733591
187	0.08295812743
188	0.08287615205
189	0.08282845172
190	0.08275288793
191	0.08266167815
192	0.08255756774
193	0.08249984964
194	0.08241899936
195	0.08241701744
196	0.08235110984
197	0.08231448336
198	0.0822307617
199	0.08211026183
200	0.0820455366
201	0.08199950443
202	0.08194906196
203	0.08190514617
204	0.0818473267
205	0.08174312345
206	0.08169290767
207	0.08161772048
208	0.08159406146
209	0.08154085505
210	0.08144875188
211	0.08138064987
212	0.08134622378
213	0.08128065574
214	0.08124959151
215	0.08119641913
216	0.08112822775
217	0.08108741152
218	0.08105057858
219	0.08102605563
220	0.08097030337
221	0.08093053944
222	0.08086381001
223	0.08083695564
224	0.08078491939
225	0.08075913497
226	0.08071950791
227	0.0806474828
228	0.08058157034
229	0.08049494955
230	0.08044888222
231	0.08044760766
232	0.08041274212
233	0.08033402862
234	0.08029709499
235	0.08024982986
236	0.08021132598
237	0.08013998214
238	0.08009981373
239	0.08004061705
240	0.07998511889
241	0.07993662072
242	0.0798861186
243	0.07983801746
244	0.07978721976
245	0.0797362908
246	0.07967469239
247	0.07964287763
248	0.07956756446
249	0.07952462038
250	0.07948747082
251	0.07944454601
252	0.07942271746
253	0.07942122569
254	0.07939398815
255	0.07932704839
256	0.07932626236
257	0.07929838837
258	0.07924756691
259	0.07922766565
260	0.07918914365
261	0.07914954024
262	0.07910111967
263	0.07905135032
264	0.07898710131
265	0.07893445634
266	0.07890274092
267	0.07881748803
268	0.07879109607
269	0.07875454732
270	0.07869447812
271	0.07866421237
272	0.07860831056
273	0.0785861475
274	0.07856614539
275	0.07855905716
276	0.07854083752
277	0.07848802375
278	0.07843657659
279	0.07839413254
280	0.07830770506
281	0.0782738336
282	0.0782390754
283	0.07823836196
284	0.07820544965
285	0.07816910803
286	0.0781252727
287	0.07807713428
288	0.07799851553
289	0.07794972835
290	0.07788669169
291	0.0778607184
292	0.07779097242
293	0.07775809385
294	0.0777206012
295	0.07770572061
296	0.07766916565
297	0.0776295176
298	0.0776068154
299	0.07754611327
300	0.0775298149
301	0.07748443229
302	0.07744943526
303	0.07739993807
304	0.0773717111
305	0.0773450971
306	0.07731441438
307	0.07724954305
308	0.07721011411
309	0.07716613422
310	0.0771419334
311	0.07712482256
312	0.07705596354
313	0.07700156828
314	0.07698229759
315	0.0769369747
316	0.07690877727
317	0.07686145106
318	0.07679328583
319	0.07675449562
320	0.07671728721
321	0.07668456667
322	0.07667379201
323	0.07665299947
324	0.076604941
325	0.07658257715
326	0.07658197442
327	0.07657735007
328	0.07651424075
329	0.07643966554
330	0.07639605917
331	0.07636958217
332	0.07634962603
333	0.07631605582
334	0.07627000465
335	0.07621952475
336	0.07618397451
337	0.07614906
338	0.07608907501
339	0.07605438161
340	0.0760104632
341	0.07597215486
342	0.07595301668
343	0.07589157378
344	0.07585835167
345	0.07583180388
346	0.07580771106
347	0.07580709454
348	0.07577082244
349	0.07572934483
350	0.07568309246
351	0.07566901043
352	0.07566468532
353	0.07562854006
354	0.07560628373
355	0.07557475774
356	0.07555931135
357	0.07549897174
358	0.07547219863
359	0.07543261512
360	0.07538017233
361	0.07535704045
362	0.07532917368
363	0.07527802972
364	0.07525805444
365	0.07523857889
366	0.0752248215
367	0.07519900566
368	0.07516805983
369	0.07514422607
370	0.07511586142
371	0.07508348395
372	0.0750603031
373	0.0750192084
374	0.07498747719
375	0.07497007365
376	0.07494054374
377	0.07491094917
378	0.07488166094
379	0.0748411369
380	0.07482154944
381	0.0747893103
382	0.07476629727
383	0.07470857389
384	0.07469273999
385	0.0746595022
386	0.07462055031
387	0.07458758341
388	0.07453210566
389	0.07451089747
390	0.07448091673
391	0.07443196869
392	0.07440111917
393	0.0743567192
394	0.07433688535
395	0.07431039159
396	0.07429446341
397	0.07428035089
398	0.07425575013
399	0.07423568239
400	0.07420680637
401	0.07417132327
402	0.0741448472
403	0.07409286741
404	0.0740464761
405	0.07400041148
406	0.0739731928
407	0.07395778734
408	0.07393576088
409	0.07391985307
410	0.07386511071
411	0.07382845663
412	0.07380217308
413	0.07377639759
414	0.07376501852
415	0.07375511496
416	0.0737414436
417	0.07371462665
418	0.07369394752
419	0.07368022105
420	0.07366637258
421	0.07364771017
422	0.07363346413
423	0.07361529189
424	0.07355213876
425	0.07352225698
426	0.0734874407
427	0.07347282106
428	0.07343121852
429	0.07339009066
430	0.07337732231
431	0.07335341394
432	0.07335279189
433	0.07330527871
434	0.07329599398
435	0.07326490874
436	0.07320096717
437	0.07316614737
438	0.07313334554
439	0.07310036569
440	0.07305975443
441	0.07304597506
442	0.07300119272
443	0.07296585473
444	0.0729132576
445	0.07287192379
446	0.07285321015
447	0.07284846904
448	0.07284800473
449	0.07279652957
450	0.07274794757
451	0.07271239505
452	0.07268227484
453	0.07266231015
454	0.07263471391
455	0.07260843705
456	0.07256098433
457	0.07250751708
458	0.07250410975
459	0.07247139031
460	0.07241841232
461	0.07238766314
462	0.07236555019
463	0.07233540763
464	0.07229057051
465	0.0722482148
466	0.07219788324
467	0.0721503609
468	0.07213108834
469	0.07211190851
470	0.07209290872
471	0.07206888862
472	0.07206169228
473	0.07201308259
474	0.07197906629
475	0.07194627519
476	0.07193053195
477	0.07191439252
478	0.07188832204
479	0.07185301259
480	0.0718452611
481	0.07182069085
482	0.07180743827
483	0.07177989406
484	0.07176147336
485	0.07174673993
486	0.07173586948
487	0.07171324155
488	0.07168079018
489	0.07166125404
490	0.07160706311
491	0.07160664929
492	0.07159462578
493	0.07155699659
494	0.07154061517
495	0.07151374333
496	0.07148838263
497	0.07146753308
498	0.07143295524
499	0.07141703861
500	0.07139759805
501	0.0713854443
502	0.07137267056
503	0.07134594391
504	0.07130915671
505	0.07130531379
506	0.07130452477
507	0.0712816304
508	0.07127689962
509	0.07127651591
510	0.07123494122
511	0.07120934496
512	0.07118890856
513	0.07118500539
514	0.07115377779
515	0.07113040469
516	0.07109811485
517	0.0710610958
518	0.07103140573
519	0.07103105069
520	0.07103062279
521	0.07100086317
522	0.07097498873
523	0.07095201326
524	0.07092783171
525	0.07089706453
526	0.0708819439
527	0.07085846429
528	0.07083572833
529	0.07081145299
530	0.07077770758
531	0.07076781336
532	0.07074218592
533	0.07071922686
534	0.07070025335
535	0.07067924219
536	0.07066559916
537	0.07064632803
538	0.0706118659
539	0.07061154702
540	0.07059122434
541	0.07055664756
542	0.07051544719
543	0.07049225061
544	0.07047025944
545	0.07043694026
546	0.07042009643
547	0.07037588048
548	0.07036678939
549	0.07034432957
550	0.07032723696
551	0.07030436879
552	0.07029311043
553	0.07026573593
554	0.07023213055
555	0.07022268145
556	0.070207929
557	0.07018421063
558	0.07015955642
559	0.07013087376
560	0.07011867206
561	0.07011725133
562	0.07011700554
563	0.07005519749
564	0.0700280922
565	0.07002353022
566	0.07000383395
567	0.06999748302
568	0.06999240775
569	0.06997725282
570	0.06995024155
571	0.06991105214
572	0.06989259645
573	0.06986980276
574	0.06985476398
575	0.06985249217
576	0.06983215235
577	0.0697870803
578	0.06977294866
579	0.06974095457
580	0.06972471669
581	0.0696962579
582	0.06966550797
583	0.06964603991
584	0.06958380839
585	0.0695658875
586	0.06955367439
587	0.0695501343
588	0.06947380904
589	0.06945644996
590	0.06942833917
591	0.06941519725
592	0.06940334218
593	0.06939121779
594	0.06936225711
595	0.06935130081
596	0.06931968419
597	0.06931938607
598	0.06929947178
599	0.06928480714
600	0.06925655424
601	0.0692255798
602	0.06920790441
603	0.06917674204
604	0.06916500675
605	0.06915469047
606	0.06912113909
607	0.06910025561
608	0.06905834761
609	0.06904362222
610	0.06899970672
611	0.06898623235
612	0.06896500483
613	0.06894071254
614	0.06892743725
615	0.06891769896
616	0.06888673677
617	0.0688495347
618	0.06879381962
619	0.06878553729
620	0.06876665542
621	0.06874913391
622	0.06872948493
623	0.06872009466
624	0.0686889916
625	0.0686832394
626	0.06865593322
627	0.06863395534
628	0.06860332889
629	0.06858120595
630	0.06854524643
631	0.06853394744
632	0.06849759866
633	0.0684973313
634	0.06848070312
635	0.068466413
636	0.06844483377
637	0.06838095192
638	0.06836323061
639	0.06834451512
640	0.06830818492
641	0.06829806801
642	0.06829012717
643	0.06825279998
644	0.06824350067
645	0.0682155062
646	0.06820485128
647	0.06819014523
648	0.06816149053
649	0.06814375409
650	0.06811864065
651	0.0681065667
652	0.06809038485
653	0.0680773412
654	0.06804495744
655	0.06802763666
656	0.06801442356
657	0.06799709243
658	0.06796682795
659	0.06795019467
660	0.0679420805
661	0.06792427286
662	0.06790036124
663	0.06789234854
664	0.06788318039
665	0.067874472
666	0.06784311209
667	0.06780880359
668	0.06779723832
669	0.06776881354
670	0.06773659298
671	0.06772220216
672	0.06772192139
673	0.06771322292
674	0.06770757055
675	0.06769421499
676	0.06767048747
677	0.06763209021
678	0.06760432349
679	0.06756458366
680	0.06755442068
681	0.06752136669
682	0.06748686265
683	0.06747559798
684	0.06747531004
685	0.06744995677
686	0.06744973864
687	0.06742974367
688	0.0674009896
689	0.06738548225
690	0.06736209326
691	0.06735090084
692	0.06733403778
693	0.06732198126
694	0.06730396199
695	0.06727145294
696	0.06726896605
697	0.0672592735
698	0.06723614462
699	0.06720624253
700	0.06717978899
701	0.06716332496
702	0.06714700869
703	0.06710869982
704	0.06710848113
705	0.0670717854
706	0.06704960069
707	0.06704366469
708	0.06700747436
709	0.06696182746
710	0.06694925313
711	0.06690623566
712	0.06689931474
713	0.06688035357
714	0.06686744187
715	0.06685858753
716	0.06684124064
717	0.06682783037
718	0.06681645414
719	0.06677904339
720	0.06675328227
721	0.06674031015
722	0.06671424706
723	0.06670326616
724	0.0666839138
725	0.06666805181
726	0.06665071643
727	0.06661263514
728	0.06659353616
729	0.06659105725
730	0.06655806353
731	0.06651293576
732	0.06648019172
733	0.06647028889
734	0.06644973199
735	0.06644136378
736	0.0664275118
737	0.06639184108
738	0.06638864692
739	0.0663725886
740	0.0663431009
741	0.06632692144
742	0.06631323318
743	0.0663024472
744	0.06630027028
745	0.06628636608
746	0.06626497951
747	0.06623727316
748	0.0662146599
749	0.06620877517
750	0.06618024964
751	0.06614905862
752	0.06613761746
753	0.06613735306
754	0.06611282494
755	0.06608605601
756	0.06602804324
757	0.06602306329
758	0.0659935982
759	0.06596186686
760	0.06592496614
761	0.06591081542
762	0.06588738509
763	0.06585915064
764	0.06582293087
765	0.06578837671
766	0.06577277644
767	0.06574400557
768	0.06571383451
769	0.06569765552
770	0.06567950727
771	0.06565451352
772	0.06563032594
773	0.06560328149
774	0.06558478028
775	0.06554282007
776	0.06552146063
777	0.06551067403
778	0.06550009992
779	0.06547734527
780	0.06546482996
781	0.06543157991
782	0.06541163289
783	0.06537080531
784	0.06534950252
785	0.0653352162
786	0.06531452389
787	0.06529863503
788	0.06527516358
789	0.06526572888
790	0.06523229998
791	0.06520971375
792	0.0651873696
793	0.0651774858
794	0.06516045941
795	0.06514758781
796	0.06514479663
797	0.06514004769
798	0.06512190219
799	0.06510411112
800	0.06509573544
801	0.06509552942
802	0.06509067454
803	0.06508262904
804	0.06504876725
805	0.06503674977
806	0.06501355336
807	0.06498679263
808	0.06495728482
809	0.06495014901
810	0.0649429526
811	0.06491585018
812	0.06489208998
813	0.0648688751
814	0.06484267434
815	0.06480745111
816	0.06480726324
817	0.06478979359
818	0.06477961776
819	0.06477127129
820	0.06475608888
821	0.0647236227
822	0.06472240353
823	0.06470448557
824	0.0646770738
825	0.06466681056
826	0.06464675366
827	0.06463998185
828	0.06462636739
829	0.06458797093
830	0.06453875144
831	0.06451158766
832	0.06450137121
833	0.06448612148
834	0.06446300652
835	0.06444327624
836	0.06443369055
837	0.06441030183
838	0.06439081646
839	0.06438938417
840	0.06437590305
841	0.06435647829
842	0.06434120384
843	0.06432698518
844	0.06431214139
845	0.06431196201
846	0.06429374086
847	0.06428544822
848	0.0642484919
849	0.06424363098
850	0.06421408431
851	0.06419994392
852	0.06417025485
853	0.06417009894
854	0.06416641164
855	0.06415991248
856	0.06415245293
857	0.06413518806
858	0.06411438399
859	0.06409578599
860	0.06406434845
861	0.06405184289
862	0.0640508974
863	0.06401674913
864	0.0640045443
865	0.06398806723
866	0.06397887876
867	0.06391873072
868	0.06390487038
869	0.06385490283
870	0.06383958756
871	0.06380425853
872	0.0637792198
873	0.06376788562
874	0.06376504487
875	0.063746495
876	0.06373607832
877	0.06370660717
878	0.0636948713
879	0.06368222845
880	0.06367116396
881	0.06366860586
882	0.06363234158
883	0.06362236672
884	0.06362049551
885	0.06360419059
886	0.06359150845
887	0.06357963818
888	0.06357323129
889	0.06355812339
890	0.06354594647
891	0.06351313339
892	0.06351057953
893	0.06350407216
894	0.06350070221
895	0.06348994973
896	0.06347509781
897	0.06346856527
898	0.06346015052
899	0.06344204459
900	0.0634386647
901	0.06343473565
902	0.06340733337
903	0.06338139467
904	0.06336138832
905	0.06335010773
906	0.06333904186
907	0.06333888964
908	0.0633189478
909	0.06329028232
910	0.06328795619
911	0.06326823513
912	0.063250823
913	0.06322865227
914	0.06319982136
915	0.06317422353
916	0.06316834962
917	0.06315125901
918	0.06313996584
919	0.06312616245
920	0.06310294983
921	0.06308972379
922	0.06307511741
923	0.06305717357
924	0.06304548193
925	0.06300650424
926	0.06299434577
927	0.06296454398
928	0.06293933029
929	0.06293918273
930	0.06290788689
931	0.062907091
932	0.06289850067
933	0.06287370724
934	0.06285200631
935	0.06284012517
936	0.06281513059
937	0.06280308251
938	0.06279738767
939	0.06275825693
940	0.06274865784
941	0.06274851878
942	0.06272760881
943	0.06270980945
944	0.06267224446
945	0.06265485707
946	0.06261931077
947	0.06260177427
948	0.06259095983
949	0.06258942735
950	0.06256430757
951	0.06256080726
952	0.06253228784
953	0.06251456309
954	0.0625053026
955	0.06249601844
956	0.06245948175
957	0.0624485152
958	0.06243810147
959	0.06241987566
960	0.06241224518
961	0.06239316659
962	0.06237357395
963	0.06234630117
964	0.06233761045
965	0.06231502003
966	0.06231489477
967	0.06231140355
968	0.06230719815
969	0.06229387478
970	0.06229233333
971	0.06228716797
972	0.06228028248
973	0.06225245023
974	0.06221997136
975	0.06219922611
976	0.06218057634
977	0.0621344375
978	0.06211546756
979	0.06209701915
980	0.06208091319
981	0.0620596806
982	0.06203669096
983	0.06201923887
984	0.06199093916
985	0.06198488917
986	0.06195729452
987	0.06195144273
988	0.06192790799
989	0.06191248216
990	0.06189635202
991	0.06187550528
992	0.06185216051
993	0.06182533065
994	0.06180296584
995	0.06178359893
996	0.06177475137
997	0.06177218297
998	0.06175654789
999	0.06173965033
